1.000000000000000000e+00,-3.455364136174137180e-01,4.254210407231556190e-01,5.480679474531942041e-01,1.506559099200230634e+01,4.536810332334771800e+01,5.000000000000000000e-01
2.000000000000000000e+00,-1.236765500337218548e-01,-3.432725246745270020e+00,3.434952475460267163e+00,4.826310441420018549e+01,2.600797533600470501e+01,5.000000000000000000e-01
3.000000000000000000e+00,-1.543890685710608279e+00,-1.894374724846217939e+00,2.443819561170618826e+00,5.215707945272825441e+01,1.506593797487568409e+01,5.000000000000000000e-01
4.000000000000000000e+00,-4.457126232686655420e+00,3.490488902589314080e+01,3.518831130026018883e+01,2.064324958477609684e+01,2.045960989235280536e+01,4.000000000000000222e-01
5.000000000000000000e+00,1.872974222462281180e+00,1.807712578572986395e+00,2.603047676232454588e+00,4.953873621074942690e+01,3.446100215596516847e+01,5.000000000000000000e-01
6.000000000000000000e+00,-1.815571226767170643e+00,6.677336663815736095e-02,1.816798712559276163e+00,3.498778343762410259e+01,3.874989407920274687e+01,5.000000000000000000e-01
7.000000000000000000e+00,3.033460494065157054e+00,2.245027971415994861e-01,3.041756741585103896e+00,4.235556694341986628e+01,7.698327574193421619e+00,5.000000000000000000e-01
8.000000000000000000e+00,2.753187773299107022e+00,1.122774170497612189e+00,2.973325537673312979e+00,2.655169714648191359e+01,3.419046858167838820e+01,4.000000000000000222e-01
9.000000000000000000e+00,1.970257388900035878e+00,1.571191212049103170e+00,2.520030952852666317e+00,4.289726645888966239e+00,2.636060950130073266e+01,5.000000000000000000e-01
1.000000000000000000e+01,5.958165482762273202e-01,-6.475721510458821717e-01,8.799699142641120853e-01,5.290768819575631454e+01,3.302250129015303681e+00,4.000000000000000222e-01
1.100000000000000000e+01,-2.519798557758026192e+00,3.637701534291276406e+00,4.425184428276920379e+00,2.882381531644782058e+00,2.338189899367338143e+01,5.000000000000000000e-01
1.200000000000000000e+01,3.867179700376567109e+00,1.514345247702719099e+01,1.562943478693281385e+01,2.938179176441994400e+01,4.625011041720239291e+01,4.000000000000000222e-01
1.300000000000000000e+01,1.928067163750586843e+00,-1.153046460340436452e+00,2.246543818321121044e+00,4.984210526315789735e+01,2.239536738757945500e+01,5.000000000000000000e-01
1.400000000000000000e+01,5.073843413719952622e+00,2.914116509851481851e+01,2.957957724995148396e+01,2.560491437558746597e+01,2.432903302256886846e+01,4.000000000000000222e-01
1.500000000000000000e+01,7.198386123350072552e+00,1.020903149265990351e+00,7.270419934296787012e+00,4.835443490296525226e+01,3.225030035368289560e+01,4.000000000000000222e-01
1.600000000000000000e+01,1.226556039548025279e+00,2.086299974805934987e+00,2.420142000591490650e+00,4.750113131444548742e+01,4.538217334528516034e+01,4.000000000000000222e-01
1.700000000000000000e+01,1.449778026572837164e-01,5.746602709037111900e-01,5.926660022461732735e-01,5.277581212096188068e+01,4.373706554063587504e+01,4.000000000000000222e-01
1.800000000000000000e+01,2.224311638075367359e+00,-3.219945498434621634e+00,3.913516484718942312e+00,3.872269420404729345e+01,2.086775162398476624e+01,5.000000000000000000e-01
1.900000000000000000e+01,-9.232260050860341405e-02,-9.037190368784639438e-02,1.291918865131884420e-01,7.275887417143533931e+00,1.606393424624118937e+00,5.000000000000000000e-01
2.000000000000000000e+01,2.460675306399132900e+00,-1.634125981335024624e+00,2.953860302451120301e+00,3.959132762712560805e+01,6.012534356725771190e+00,5.000000000000000000e-01
2.100000000000000000e+01,-1.587418879366088165e-01,1.483368018248527598e+00,1.491837680362124052e+00,4.092593320708731497e+00,3.827697292570655208e+01,5.000000000000000000e-01
2.200000000000000000e+01,-2.005964132981827575e-01,1.635219384377538665e+00,1.647477270274813943e+00,5.513450922523366771e+00,6.776289018072279013e+00,5.000000000000000000e-01
2.300000000000000000e+01,-1.520258088475230585e+00,3.440289501602817879e-01,1.558698358927328664e+00,1.935407615187656916e+01,6.223782969162626522e+00,5.000000000000000000e-01
2.400000000000000000e+01,3.356433846661538434e-01,3.573645456575487711e-01,4.902712516180996460e-01,8.395688038263426023e+00,4.556554306286788147e+01,5.000000000000000000e-01
2.500000000000000000e+01,1.272999524672510985e+00,9.327126726993585359e-01,1.578125698298592505e+00,3.056518843759741344e+01,3.855178469782676842e+01,5.000000000000000000e-01
