1.000000000000000000e+00,2.885011618271975831e+00,-6.498383274208880955e-01,2.957293000253688131e+00,5.043565365682369617e+01,3.509169184366366068e+01,5.000000000000000000e-01
2.000000000000000000e+00,-8.110708688657474852e+00,-9.726524405041359955e+00,1.266447284469942147e+01,3.322301581214817645e+01,1.427745217159992386e+01,5.000000000000000000e-01
3.000000000000000000e+00,-2.455579802250134475e-02,-2.770078034243805831e-01,2.780940674924982092e-01,4.851609124672751250e+01,1.137333840600947443e+00,5.000000000000000000e-01
4.000000000000000000e+00,1.037692067426194020e+00,-4.266208052307613463e-01,1.121967084301046524e+00,2.364557295457582242e+01,4.539302069397226802e+00,4.000000000000000222e-01
5.000000000000000000e+00,8.923955236011527070e-02,-8.761773445144549477e-02,1.250622448856479330e-01,2.232890197871696003e+01,8.854345910548579113e+00,5.000000000000000000e-01
6.000000000000000000e+00,-9.242093518279539399e-01,-2.660496107925474529e+00,2.816452106159954560e+00,1.251234993304330345e+01,3.956613691420648848e+01,5.000000000000000000e-01
7.000000000000000000e+00,6.279331473253996876e+00,1.368639973669099730e+00,6.426754945423324372e+00,1.011916776090416725e+01,3.609149084695506104e+01,4.000000000000000222e-01
8.000000000000000000e+00,-2.388618781759411114e+00,-2.651692024054317809e+00,3.568889221453518168e+00,3.539401049354796669e+01,6.809098361259832366e+00,5.000000000000000000e-01
9.000000000000000000e+00,-5.699899371687058292e-01,4.373299789293922046e+00,4.410287924332361165e+00,7.696911836342593460e+00,4.025049470174703004e+01,4.000000000000000222e-01
1.000000000000000000e+01,5.219726820472391893e+00,4.970884686093590688e+00,7.207998518506965269e+00,2.006353145536195370e+01,1.142739033947949601e+01,4.000000000000000222e-01
1.100000000000000000e+01,6.172359919353179736e-01,6.003607744155554649e-01,8.610536157506228916e-01,4.353848361135592882e+01,9.986350678571360717e+00,5.000000000000000000e-01
1.200000000000000000e+01,-3.604688573213615244e-01,-3.754459547308747203e-02,3.624188098703016725e-01,2.127619262007377543e+01,1.565245577878668914e+00,5.000000000000000000e-01
1.300000000000000000e+01,9.279072245353933823e+00,6.108781147123218958e+00,1.110938291886393614e+01,2.993460048216362424e+01,2.188109107157841393e+01,5.000000000000000000e-01
1.400000000000000000e+01,-1.176548207278652391e+00,7.411383831861687588e-01,1.390522127505499084e+00,1.794055620201962142e+01,4.631584010030162801e+01,4.000000000000000222e-01
1.500000000000000000e+01,5.255551517687066188e+00,1.455964717887241244e+00,5.453499336645719175e+00,1.730316263749278249e+01,4.132947826103721667e+01,5.000000000000000000e-01
