2.500000000000000000e+01,2.328913934693413790e+00,4.522279925666180134e+01,5.000000000000000000e-01
2.600000000000000000e+01,4.973842574553503937e+01,2.454529628243730599e+01,4.000000000000000222e-01
2.700000000000000000e+01,4.865783471156863271e+01,1.961860806700362403e+01,5.000000000000000000e-01
2.800000000000000000e+01,5.269455791526411303e+00,1.954988152969948700e+01,5.000000000000000000e-01
2.900000000000000000e+01,6.971276827307248958e-01,3.942186217530946379e+01,5.000000000000000000e-01
3.000000000000000000e+01,3.193406334954029546e+01,8.105187481774782654e+00,5.000000000000000000e-01
3.100000000000000000e+01,3.905800460520868711e+01,3.872677760054245510e+01,4.000000000000000222e-01
3.200000000000000000e+01,2.779046778800755035e+01,2.177709220428229386e+01,4.000000000000000222e-01
3.300000000000000000e+01,3.143606838115635682e+00,3.790756175480758117e+01,5.000000000000000000e-01
3.400000000000000000e+01,4.682792347029388402e+00,2.298769831131711427e+01,5.000000000000000000e-01
3.500000000000000000e+01,2.856597979009483623e+01,2.801392157849425146e+01,5.000000000000000000e-01
3.600000000000000000e+01,5.131670460841998249e+01,3.261836983499073028e+01,5.000000000000000000e-01
3.700000000000000000e+01,1.435431018519519242e+01,4.630188500530189799e+01,4.000000000000000222e-01
3.800000000000000000e+01,2.373673468272055942e+01,2.862194188511777071e+01,5.000000000000000000e-01
3.900000000000000000e+01,6.866400396334570999e+00,4.402263899406682057e+00,4.000000000000000222e-01
4.000000000000000000e+01,1.386100658560715004e+01,3.681526390457815268e+01,5.000000000000000000e-01
4.100000000000000000e+01,2.690668204388976648e+01,3.538162622859442763e+01,4.000000000000000222e-01
4.200000000000000000e+01,2.315032789393824508e+00,1.692883883104532572e+01,5.000000000000000000e-01
4.300000000000000000e+01,3.303823610873990191e+01,2.254004632916771911e+01,5.000000000000000000e-01
4.400000000000000000e+01,3.988663841030550117e+01,1.052404594097306134e+00,5.000000000000000000e-01
4.500000000000000000e+01,1.973534104685096580e+01,4.000928142283616040e+01,5.000000000000000000e-01
4.600000000000000000e+01,4.340635894343527923e+01,1.606566267100659928e+01,5.000000000000000000e-01
4.700000000000000000e+01,2.758000059643939039e+01,3.451948277888988059e+01,5.000000000000000000e-01
4.800000000000000000e+01,4.266486554277216925e+01,2.973674035229935342e+01,5.000000000000000000e-01
4.900000000000000000e+01,2.969856655042236682e+01,3.827741832219322760e+01,4.000000000000000222e-01
5.000000000000000000e+01,4.030844311303250294e+01,3.642204196662935090e+01,4.000000000000000222e-01
5.100000000000000000e+01,5.194037931081298609e+01,2.651585655993544322e+01,4.000000000000000222e-01
5.200000000000000000e+01,1.560500319132349034e+01,2.697873833906703656e+00,5.000000000000000000e-01
5.300000000000000000e+01,5.295907711737289958e+01,2.418428018633062848e+01,5.000000000000000000e-01
5.400000000000000000e+01,3.015932226038943753e+01,5.123809354889007572e+00,4.000000000000000222e-01
5.500000000000000000e+01,2.845417871688261968e+01,1.826220483206441614e+01,5.000000000000000000e-01
5.600000000000000000e+01,4.256740597879012711e+01,4.644649623524519377e+00,5.000000000000000000e-01
5.700000000000000000e+01,4.936835056275917566e+01,3.285591039409461445e+01,4.000000000000000222e-01
5.800000000000000000e+01,4.733082561937400357e+01,4.652599402870353629e+01,5.000000000000000000e-01
5.900000000000000000e+01,2.954370779995246554e+00,1.110436937527352796e+01,5.000000000000000000e-01
6.000000000000000000e+01,3.810554857637495729e+01,2.551282389059801048e+01,5.000000000000000000e-01
6.100000000000000000e+01,5.034369994071128218e+01,3.307875275183977948e+01,5.000000000000000000e-01
6.200000000000000000e+01,2.277106803543624824e+00,3.330370050708511087e+01,5.000000000000000000e-01
6.300000000000000000e+01,6.363712310464625155e+00,3.033099732383653802e+01,5.000000000000000000e-01
6.400000000000000000e+01,4.355162968327513084e+01,1.001767627934341220e+01,5.000000000000000000e-01
6.500000000000000000e+01,4.389493783907189339e+01,3.629840659953505622e+01,5.000000000000000000e-01
6.600000000000000000e+01,7.552631578947368141e+00,2.730328809882350427e+01,5.000000000000000000e-01
6.700000000000000000e+01,4.424976427900124065e+01,9.288121808408602575e+00,5.000000000000000000e-01
6.800000000000000000e+01,1.474280644167873522e+00,3.404551887153293421e+01,4.000000000000000222e-01
6.900000000000000000e+01,4.760549959505914330e+01,5.829018616181158130e+00,5.000000000000000000e-01
7.000000000000000000e+01,1.228510275198654078e+01,1.653056096059956559e+01,5.000000000000000000e-01
7.100000000000000000e+01,4.057583899010208484e+01,3.755594964972875971e+01,4.000000000000000222e-01
7.200000000000000000e+01,2.698658369626314268e+01,2.938166834857600662e+01,4.000000000000000222e-01
7.300000000000000000e+01,2.801324784578945781e+01,4.553870709569246600e+01,5.000000000000000000e-01
7.400000000000000000e+01,1.427736211691177104e+01,4.183789098051079236e+00,5.000000000000000000e-01
7.500000000000000000e+01,1.897552195298877109e+01,2.017112328320091663e+01,5.000000000000000000e-01
7.600000000000000000e+01,5.053967504800397137e+01,1.895985625642882155e+01,4.000000000000000222e-01
7.700000000000000000e+01,3.163655135301025823e+01,9.168442669958849933e+00,5.000000000000000000e-01
7.800000000000000000e+01,3.941534188678520678e+01,3.330062356489586506e+01,5.000000000000000000e-01
7.900000000000000000e+01,4.019936940638021383e+01,4.318404260202105149e+01,4.000000000000000222e-01
8.000000000000000000e+01,4.276313594401375440e+01,4.430270623108698658e+01,4.000000000000000222e-01
8.100000000000000000e+01,2.894733727694108438e+01,2.148697221310424155e+01,4.000000000000000222e-01
8.200000000000000000e+01,2.174939470082201964e+01,1.050033952034493367e+01,5.000000000000000000e-01
8.300000000000000000e+01,5.151224636825492098e+01,3.153859308448626209e+01,5.000000000000000000e-01
8.400000000000000000e+01,4.244692669701497323e+01,1.972852747126080430e+01,5.000000000000000000e-01
8.500000000000000000e+01,4.818052019700606792e+01,3.691740740954602273e+01,5.000000000000000000e-01
8.600000000000000000e+01,1.323646414272164407e+01,3.767075658484303347e+01,4.000000000000000222e-01
8.700000000000000000e+01,2.997092089552754146e+01,4.111214371977770554e+01,5.000000000000000000e-01
8.800000000000000000e+01,2.305264742365727670e+01,4.317687225068394241e+01,4.000000000000000222e-01
8.900000000000000000e+01,4.372426651852278923e+01,2.981604228444163951e+01,4.000000000000000222e-01
9.000000000000000000e+01,3.346088047264530019e+01,3.448851404309091606e+01,5.000000000000000000e-01
9.100000000000000000e+01,5.556983372496185680e+00,3.899666761184501951e+01,5.000000000000000000e-01
9.200000000000000000e+01,3.854312031075926459e+00,4.396115697035488878e+00,5.000000000000000000e-01
9.300000000000000000e+01,5.064112047112509174e+00,1.630353453395756702e+01,5.000000000000000000e-01
9.400000000000000000e+01,3.927581027654258605e+01,1.740837711513133002e+01,4.000000000000000222e-01
9.500000000000000000e+01,1.341412165802421441e+01,8.103761024563972626e+00,4.000000000000000222e-01
9.600000000000000000e+01,4.526329991009048825e+01,4.251823720237673143e+01,4.000000000000000222e-01
9.700000000000000000e+01,1.569695716741309610e+01,2.567085515553654318e+01,4.000000000000000222e-01
9.800000000000000000e+01,1.976268946003521876e+01,3.488092543017855007e+01,5.000000000000000000e-01
9.900000000000000000e+01,4.546073731133615325e+01,2.490685285470502208e+01,4.000000000000000222e-01
1.000000000000000000e+02,3.030305190309729113e+01,3.752671669806937871e+01,5.000000000000000000e-01
1.010000000000000000e+02,3.416972988890799456e+01,4.394751204064517225e+01,5.000000000000000000e-01
1.020000000000000000e+02,3.086863067766576307e+01,4.387604696902928225e+01,5.000000000000000000e-01
1.030000000000000000e+02,3.884151459982854959e+01,4.082226203261066644e+01,5.000000000000000000e-01
1.040000000000000000e+02,2.153890083497135421e+01,3.632752427621657887e+01,5.000000000000000000e-01
1.050000000000000000e+02,4.409229074177883234e+01,4.638224116757518090e+01,5.000000000000000000e-01
1.060000000000000000e+02,3.212700807566962080e+00,4.111820705589888547e+01,5.000000000000000000e-01
1.070000000000000000e+02,4.351296947211299226e+01,1.992133950440575774e+01,4.000000000000000222e-01
1.080000000000000000e+02,2.637379304246408296e+01,4.184139300166197017e+01,5.000000000000000000e-01
1.090000000000000000e+02,3.569771041775879183e+01,1.140798581352137298e+01,5.000000000000000000e-01
1.100000000000000000e+02,3.363951166322242869e+01,2.347179793040605844e+01,5.000000000000000000e-01
1.110000000000000000e+02,3.602798565873924730e+01,2.062340294836117138e+01,4.000000000000000222e-01
1.120000000000000000e+02,1.648636838253121439e+01,2.977533053947894004e+01,4.000000000000000222e-01
1.130000000000000000e+02,2.688099454712933678e+01,3.751302059240904185e+01,5.000000000000000000e-01
1.140000000000000000e+02,3.938073238129782538e+01,3.438208463472222576e+01,4.000000000000000222e-01
1.150000000000000000e+02,3.257929936867911636e+01,3.105966035494428112e+01,4.000000000000000222e-01
1.160000000000000000e+02,5.063536359270091225e+01,4.312741106312562778e+01,4.000000000000000222e-01
1.170000000000000000e+02,1.685499218074388494e+01,3.885569497188799915e+01,4.000000000000000222e-01
1.180000000000000000e+02,5.019650183632538898e+01,3.039391653128093118e+00,4.000000000000000222e-01
1.190000000000000000e+02,5.143436974842521181e+01,4.059138222224913051e+01,5.000000000000000000e-01
1.200000000000000000e+02,1.658634773197206203e+00,3.662367459603935771e+01,5.000000000000000000e-01
1.210000000000000000e+02,5.031090986777468288e+01,3.719990211987734341e+01,5.000000000000000000e-01
1.220000000000000000e+02,2.673409948924058099e+01,2.169260487996606557e+01,4.000000000000000222e-01
1.230000000000000000e+02,3.354096067438627671e+01,3.140702492792646439e+01,5.000000000000000000e-01
1.240000000000000000e+02,4.201374620599876408e+01,4.323764413147095098e+01,4.000000000000000222e-01
1.250000000000000000e+02,2.452815804321367477e+00,6.042975700777440728e+00,4.000000000000000222e-01
1.260000000000000000e+02,2.294461708735832772e+01,2.128557067831568261e+01,5.000000000000000000e-01
1.270000000000000000e+02,4.630434481418984660e+01,2.346861477606953628e+01,4.000000000000000222e-01
1.280000000000000000e+02,3.503154958919515849e+01,3.879206516477996303e+01,5.000000000000000000e-01
1.290000000000000000e+02,3.759301886858858666e+01,3.914519659910575911e+01,4.000000000000000222e-01
1.300000000000000000e+02,1.763200409111087552e+01,5.479818261507036325e+00,4.000000000000000222e-01
1.310000000000000000e+02,1.618454118466767966e+01,2.113892334664900829e+01,4.000000000000000222e-01
1.320000000000000000e+02,7.539466204136341609e+00,2.139489798288478539e+01,5.000000000000000000e-01
1.330000000000000000e+02,1.968393836876080627e+01,4.179707485303759995e+01,5.000000000000000000e-01
1.340000000000000000e+02,4.367911144174144056e+00,3.422455701631533742e+01,5.000000000000000000e-01
1.350000000000000000e+02,2.002266736864219965e+01,1.357540159093175092e+01,5.000000000000000000e-01
1.360000000000000000e+02,8.407495004601798883e+00,2.661813535030567834e+01,5.000000000000000000e-01
1.370000000000000000e+02,3.845193370272049549e+01,3.376095538528563367e+01,5.000000000000000000e-01
1.380000000000000000e+02,2.624218128294716568e+00,6.315579314212973472e-01,5.000000000000000000e-01
1.390000000000000000e+02,1.305427751590009677e+01,2.703900555783706139e+01,5.000000000000000000e-01
1.400000000000000000e+02,4.868400816568948386e+01,4.538574644819116344e+01,4.000000000000000222e-01
1.410000000000000000e+02,5.052976487301879160e+01,1.178857651694413144e+00,5.000000000000000000e-01
1.420000000000000000e+02,3.464957651114870174e+01,7.604701943359141403e+00,5.000000000000000000e-01
1.430000000000000000e+02,5.037893038140727420e+00,3.698020153099923135e+01,4.000000000000000222e-01
1.440000000000000000e+02,2.411715233385117330e+01,3.590612374266054729e+01,5.000000000000000000e-01
1.450000000000000000e+02,4.361816287954027160e+01,3.798756350536580584e+01,5.000000000000000000e-01
1.460000000000000000e+02,4.153874874901769232e+01,4.564486734495940112e+01,5.000000000000000000e-01
1.470000000000000000e+02,2.659184649652753052e+01,3.417161047626601089e+01,5.000000000000000000e-01
1.480000000000000000e+02,1.864475628534452767e+01,1.277665510395626391e+01,4.000000000000000222e-01
1.490000000000000000e+02,8.337405995959503713e+00,2.297811383138718000e+01,5.000000000000000000e-01
1.500000000000000000e+02,3.417117720195770403e+01,2.131601465447514343e+01,4.000000000000000222e-01
1.510000000000000000e+02,1.753891617246371126e+01,2.319752769841928597e+01,5.000000000000000000e-01
1.520000000000000000e+02,2.735500118450148577e+01,2.080289899911450036e+01,4.000000000000000222e-01
1.530000000000000000e+02,4.923684210526315752e+01,2.657894736842105132e+01,5.000000000000000000e-01
1.540000000000000000e+02,4.645330130773317023e+01,4.142061721889218973e+01,5.000000000000000000e-01
1.550000000000000000e+02,3.815618365166861992e+01,2.367063536565962778e+01,5.000000000000000000e-01
1.560000000000000000e+02,2.233450192244364363e+00,1.783118058799838312e+00,5.000000000000000000e-01
1.570000000000000000e+02,1.243619109465159056e+01,3.411970065677003561e+01,5.000000000000000000e-01
1.580000000000000000e+02,2.141378055228798871e+01,3.049865063186064162e+01,5.000000000000000000e-01
1.590000000000000000e+02,2.063440337192895413e+01,2.381929813434462773e+01,4.000000000000000222e-01
1.600000000000000000e+02,3.776207814065839585e+01,4.456149667412139337e+01,5.000000000000000000e-01
1.610000000000000000e+02,4.590843619382534513e+01,5.777791462599668471e+00,5.000000000000000000e-01
1.620000000000000000e+02,1.237460435053800190e+01,2.558254964626750194e+01,5.000000000000000000e-01
1.630000000000000000e+02,4.736374826730453691e+01,3.943933653135500261e+00,4.000000000000000222e-01
1.640000000000000000e+02,4.421654845048639260e+01,1.874676814212145004e+01,5.000000000000000000e-01
1.650000000000000000e+02,7.091797083261254464e+00,3.432926662692054265e+01,5.000000000000000000e-01
1.660000000000000000e+02,4.960654489501988174e+00,4.076407172536389822e+01,4.000000000000000222e-01
1.670000000000000000e+02,4.333803485088385798e+01,2.362787796791946704e+01,5.000000000000000000e-01
1.680000000000000000e+02,3.832802344211819445e+01,2.735443039778889585e+01,4.000000000000000222e-01
1.690000000000000000e+02,4.592086522026862738e+00,4.561912935461365493e+01,5.000000000000000000e-01
1.700000000000000000e+02,4.661800863852394627e+01,1.107978600799155622e+01,5.000000000000000000e-01
1.710000000000000000e+02,4.524959481921104754e+01,1.393420597604656486e+01,4.000000000000000222e-01
1.720000000000000000e+02,4.314589310967207325e+01,1.889734178085992156e+01,4.000000000000000222e-01
1.730000000000000000e+02,4.439545663562925881e+01,3.307096427793356952e+01,5.000000000000000000e-01
1.740000000000000000e+02,1.353868817748740128e+01,2.893411745019353631e+01,5.000000000000000000e-01
1.750000000000000000e+02,2.270041058868147843e+01,4.216299962982731842e+01,4.000000000000000222e-01
1.760000000000000000e+02,1.886865591201983605e+01,3.233345711603353578e+01,5.000000000000000000e-01
1.770000000000000000e+02,7.757430551261351726e-01,2.097335141593490349e+01,4.000000000000000222e-01
1.780000000000000000e+02,3.098733523596616379e+01,7.592095950163131768e+00,4.000000000000000222e-01
1.790000000000000000e+02,4.035544555659738819e+01,2.698844059606457080e+01,4.000000000000000222e-01
1.800000000000000000e+02,1.856539679742374815e+01,2.327494019806148629e+01,5.000000000000000000e-01
1.810000000000000000e+02,3.459888095155956478e+01,2.997368370391084724e+01,5.000000000000000000e-01
1.820000000000000000e+02,1.188243959972614050e+01,1.264538788339661934e+00,5.000000000000000000e-01
1.830000000000000000e+02,4.261332116085964827e+01,9.475578064041865645e+00,4.000000000000000222e-01
1.840000000000000000e+02,4.059737458905510721e+01,2.542131492721108543e+01,5.000000000000000000e-01
1.850000000000000000e+02,2.548176043881117891e+01,4.460528316776043312e+01,5.000000000000000000e-01
1.860000000000000000e+02,2.024939327916433385e+01,1.148714099864280058e+01,5.000000000000000000e-01
1.870000000000000000e+02,3.643405187661581834e+01,2.148626714395842541e+01,4.000000000000000222e-01
1.880000000000000000e+02,5.128056361826376808e+00,1.184775176848325229e+00,5.000000000000000000e-01
1.890000000000000000e+02,4.357809204198112241e+01,3.232819415966023513e+01,5.000000000000000000e-01
1.900000000000000000e+02,3.484973995179539763e+00,5.421920212242522297e+00,5.000000000000000000e-01
1.910000000000000000e+02,3.284204100080055611e+01,4.638167354483820048e+01,5.000000000000000000e-01
1.920000000000000000e+02,1.711854474164222140e+01,3.059279462483955569e+01,4.000000000000000222e-01
1.930000000000000000e+02,2.351799206609765491e+01,8.897890578296646424e+00,4.000000000000000222e-01
1.940000000000000000e+02,3.862633719323289228e+01,2.999471799047585208e+01,5.000000000000000000e-01
1.950000000000000000e+02,3.401454769185611582e+01,2.526319676624432375e+01,5.000000000000000000e-01
1.960000000000000000e+02,4.205283085082977124e+01,1.414457015934072537e+01,5.000000000000000000e-01
1.970000000000000000e+02,1.491926841276474791e+00,1.947373021036221630e+01,4.000000000000000222e-01
1.980000000000000000e+02,3.661887364477494344e+01,8.527043829368366801e+00,5.000000000000000000e-01
1.990000000000000000e+02,1.181617313141849834e+01,4.022370559360529541e+01,4.000000000000000222e-01
2.000000000000000000e+02,3.068395185823505855e+01,4.029739152689774073e+01,5.000000000000000000e-01
2.010000000000000000e+02,3.828990407971097909e+01,4.355114767607638271e+00,5.000000000000000000e-01
2.020000000000000000e+02,6.420644155663501884e+00,2.170694863643705119e+00,5.000000000000000000e-01
2.030000000000000000e+02,4.821152425467225555e+01,1.859184668266803442e+01,5.000000000000000000e-01
2.040000000000000000e+02,1.067050507951274518e+01,3.756435631754866478e+01,4.000000000000000222e-01
2.050000000000000000e+02,3.261783465087185618e+01,1.790732029445188189e+01,4.000000000000000222e-01
2.060000000000000000e+02,1.719142531357875470e+01,1.327460319545290623e+01,5.000000000000000000e-01
2.070000000000000000e+02,6.619550462149546455e+00,4.272376935637502271e+01,5.000000000000000000e-01
2.080000000000000000e+02,1.925025824026104360e+01,3.512962369513527694e+00,5.000000000000000000e-01
2.090000000000000000e+02,3.851425721348358877e+01,2.265742657645527203e+01,4.000000000000000222e-01
2.100000000000000000e+02,5.138986502374892495e+01,1.958242207993771089e+01,4.000000000000000222e-01
2.110000000000000000e+02,4.125004491796310191e+01,3.152649717655480188e+01,5.000000000000000000e-01
2.120000000000000000e+02,2.259038132532391785e+01,4.605151795514726309e+00,5.000000000000000000e-01
2.130000000000000000e+02,3.580170020822879451e+01,1.867035434324371934e+01,4.000000000000000222e-01
2.140000000000000000e+02,4.289920077213327687e+01,3.315957399697429508e+01,5.000000000000000000e-01
2.150000000000000000e+02,4.451322464798733591e+01,1.019749300304308903e+01,4.000000000000000222e-01
2.160000000000000000e+02,7.568399065979373397e+00,4.626815698363564167e+01,5.000000000000000000e-01
2.170000000000000000e+02,4.087017111069271635e+01,4.650306419203988462e+00,5.000000000000000000e-01
2.180000000000000000e+02,1.510355770094055039e+01,4.544013517800292590e+01,5.000000000000000000e-01
2.190000000000000000e+02,4.080450321157577065e+01,2.160555906037418694e+01,5.000000000000000000e-01
2.200000000000000000e+02,9.331362031020704606e+00,4.627062496276251125e+01,5.000000000000000000e-01
2.210000000000000000e+02,1.977483854554379761e+01,8.946104610579258321e+00,5.000000000000000000e-01
2.220000000000000000e+02,4.001278791087264608e+01,1.060472275568354128e+01,5.000000000000000000e-01
2.230000000000000000e+02,8.841718290371844091e+00,4.024490514182781453e+01,5.000000000000000000e-01
2.240000000000000000e+02,1.572310005047349968e+01,3.643446763559730073e+01,5.000000000000000000e-01
2.250000000000000000e+02,1.709225222440762693e+01,3.219776943921808510e+01,5.000000000000000000e-01
2.260000000000000000e+02,3.728900544944126949e+01,4.718057048137597853e+00,5.000000000000000000e-01
2.270000000000000000e+02,3.353408842821860247e+01,2.604941650083333116e+00,5.000000000000000000e-01
2.280000000000000000e+02,4.920981001862826787e+01,3.701318949567748007e+01,5.000000000000000000e-01
2.290000000000000000e+02,1.243398116502621598e+01,3.305287005288639790e+01,4.000000000000000222e-01
2.300000000000000000e+02,2.290614267962149064e+00,7.106093224708174283e+00,5.000000000000000000e-01
2.310000000000000000e+02,3.485676037718599929e+01,2.863239319428330987e+01,5.000000000000000000e-01
2.320000000000000000e+02,2.870997912453345791e+01,4.356151268413166378e+01,5.000000000000000000e-01
2.330000000000000000e+02,1.864601706296691574e+01,6.933988586268438503e+00,5.000000000000000000e-01
2.340000000000000000e+02,6.802662994081419612e+00,1.705171215389440320e+01,5.000000000000000000e-01
2.350000000000000000e+02,3.135994646937136920e+01,1.039868185637993214e+00,5.000000000000000000e-01
2.360000000000000000e+02,6.578946384212813747e-01,3.696868544919620092e+01,4.000000000000000222e-01
2.370000000000000000e+02,5.185620481309061347e+01,4.643405032493509310e+01,5.000000000000000000e-01
2.380000000000000000e+02,4.468368166005930675e+01,3.774499019613870132e+01,5.000000000000000000e-01
2.390000000000000000e+02,1.255319923902179013e+01,3.951739588447085794e+01,5.000000000000000000e-01
2.400000000000000000e+02,3.876285086358456766e+01,2.454042192428413216e+01,4.000000000000000222e-01
2.410000000000000000e+02,3.171241950980075774e+00,2.847286895032204157e+01,5.000000000000000000e-01
2.420000000000000000e+02,3.124439288145396532e+01,2.521060116349211100e+01,5.000000000000000000e-01
2.430000000000000000e+02,1.067061668690065801e+01,2.296153174879960446e+01,4.000000000000000222e-01
2.440000000000000000e+02,4.301320128259973785e+01,1.705308382009360813e+01,5.000000000000000000e-01
2.450000000000000000e+02,3.415556551651570061e+01,4.228230616119244445e+01,4.000000000000000222e-01
2.460000000000000000e+02,4.154249520265451423e+01,3.257594429257262902e+01,5.000000000000000000e-01
2.470000000000000000e+02,2.543363125881470310e+01,3.230321329913490302e+01,5.000000000000000000e-01
2.480000000000000000e+02,3.785444422715643498e+01,2.930274947573210653e+01,5.000000000000000000e-01
2.490000000000000000e+02,4.176497046359655485e+01,4.430411251371041459e+01,5.000000000000000000e-01
2.500000000000000000e+02,3.833651131075309593e+01,4.535714821355922055e+01,5.000000000000000000e-01
2.510000000000000000e+02,1.059303386319351148e+01,1.644627805044963154e+01,5.000000000000000000e-01
2.520000000000000000e+02,1.353928691451142718e+01,5.987723435378265791e+00,5.000000000000000000e-01
2.530000000000000000e+02,2.207702965619402846e+01,1.943513728290669107e+01,5.000000000000000000e-01
2.540000000000000000e+02,1.109193891968196688e+01,2.697305165875302890e+00,5.000000000000000000e-01
2.550000000000000000e+02,1.799326421062840353e+01,4.633927385603366389e+01,5.000000000000000000e-01
2.560000000000000000e+02,4.286383571562345907e+01,1.268828920489924705e+01,4.000000000000000222e-01
2.570000000000000000e+02,6.026318012119587841e+00,2.798501170825854345e+01,4.000000000000000222e-01
2.580000000000000000e+02,1.715917503990576520e+01,2.420995677395319490e+01,4.000000000000000222e-01
2.590000000000000000e+02,3.870689354942769711e+01,8.082251556656389724e+00,5.000000000000000000e-01
2.600000000000000000e+02,4.217593949229948436e+01,6.394244438106646555e+00,4.000000000000000222e-01
2.610000000000000000e+02,3.393596147058458001e+01,2.652009868020976313e+01,4.000000000000000222e-01
2.620000000000000000e+02,5.090968035125897728e+01,1.360522478282833703e+01,4.000000000000000222e-01
2.630000000000000000e+02,1.894095923092408995e+01,3.125489201457258659e+01,5.000000000000000000e-01
2.640000000000000000e+02,4.801403448516442296e+01,3.378942681845203566e+01,5.000000000000000000e-01
2.650000000000000000e+02,3.877610282290570609e+01,1.480202476735186501e+01,5.000000000000000000e-01
2.660000000000000000e+02,4.557920186045890887e+01,1.148806698178134944e+01,5.000000000000000000e-01
2.670000000000000000e+02,4.481148477765465543e+01,2.964801581174993927e+01,5.000000000000000000e-01
2.680000000000000000e+02,1.310556289382078354e+01,1.064936758531852767e+01,5.000000000000000000e-01
2.690000000000000000e+02,4.581929314946241760e+01,3.727024807871656975e+01,5.000000000000000000e-01
2.700000000000000000e+02,2.010987354203121313e+01,4.786432615065174367e+00,5.000000000000000000e-01
2.710000000000000000e+02,3.972994684446536251e+00,3.624998192595669622e+01,5.000000000000000000e-01
2.720000000000000000e+02,4.331675281019164458e+01,2.817117259792690476e+01,5.000000000000000000e-01
2.730000000000000000e+02,3.996878550298448296e+00,2.079261777392003552e+01,5.000000000000000000e-01
2.740000000000000000e+02,4.419408760525159607e+01,4.900291375750274625e+00,4.000000000000000222e-01
2.750000000000000000e+02,1.077590163555710667e+01,3.893383968430905639e+01,4.000000000000000222e-01
2.760000000000000000e+02,4.114561335587135460e+01,1.359237888122405735e+01,5.000000000000000000e-01
2.770000000000000000e+02,1.602248728588656590e+01,1.587252704817613136e+01,5.000000000000000000e-01
2.780000000000000000e+02,2.956028118829165052e+01,1.986840594872052534e+01,5.000000000000000000e-01
2.790000000000000000e+02,1.094775728665043069e+01,2.837663815126085609e+01,5.000000000000000000e-01
2.800000000000000000e+02,1.455233124830859026e+01,4.059860402351532116e+01,5.000000000000000000e-01
2.810000000000000000e+02,1.803114227479910525e+01,7.836901500781094043e+00,5.000000000000000000e-01
2.820000000000000000e+02,7.429936260044649465e+00,4.126333472260896684e+01,5.000000000000000000e-01
2.830000000000000000e+02,4.024346724295505773e+00,3.730282565267486916e+01,4.000000000000000222e-01
2.840000000000000000e+02,3.018378979050344313e+01,1.104942789132992376e+00,4.000000000000000222e-01
2.850000000000000000e+02,1.265775166196206136e+01,2.964361541732549199e+01,5.000000000000000000e-01
2.860000000000000000e+02,3.950276623580382562e+01,2.868138634398204800e+01,5.000000000000000000e-01
2.870000000000000000e+02,1.868831996290493080e+01,3.019426058999740903e+01,5.000000000000000000e-01
2.880000000000000000e+02,5.045949083293805870e+01,1.069756945187254438e+01,5.000000000000000000e-01
2.890000000000000000e+02,1.573374141918410629e+01,4.205555823054439202e+01,4.000000000000000222e-01
2.900000000000000000e+02,4.873678147353508905e+01,3.516507629171739779e+01,5.000000000000000000e-01
2.910000000000000000e+02,5.110085194041720769e+01,1.639063341428251164e+01,5.000000000000000000e-01
