1.000000000000000000e+00,1.000898808764906667e+00,1.891105060398137194e-01,1.018607485188305350e+00,2.364462233460389484e+01,4.473734013823835731e+00,4.000000000000000222e-01
2.000000000000000000e+00,3.442692497204216107e+00,1.057541662490039780e+00,3.601461647471537297e+00,4.335625063242530786e+01,7.485714767205169373e+00,4.000000000000000222e-01
3.000000000000000000e+00,-5.471241189853664366e+00,2.041603599028669080e+01,2.113643786720536255e+01,3.190804936272440173e+01,1.550097435168921223e+01,4.000000000000000222e-01
4.000000000000000000e+00,-5.502655888163005216e+00,5.643470493546512756e+00,7.882130488330240325e+00,7.212815693011302987e-01,2.104740401619918089e+01,4.000000000000000222e-01
5.000000000000000000e+00,1.719154956049691263e+00,-5.380394527409561034e-01,1.801382862030169285e+00,3.256516926160952607e+01,1.724185995473259014e+00,5.000000000000000000e-01
6.000000000000000000e+00,-1.122073557190375759e+01,-6.874050729543264460e+00,1.315893157543273517e+01,3.761873859946516063e+01,4.453956230631003876e+01,5.000000000000000000e-01
7.000000000000000000e+00,3.155880697120861278e+00,-1.762220775543219098e+00,3.614554611043551358e+00,3.667090059132102198e+01,4.398704973719033973e+01,5.000000000000000000e-01
8.000000000000000000e+00,1.235839067173890804e+00,-4.085087635365608705e+00,4.267931488270425788e+00,4.285561355318484544e+01,1.157929118786890577e+01,5.000000000000000000e-01
9.000000000000000000e+00,-1.226372070669928682e+01,-8.738675791580758911e-01,1.229481557884576226e+01,4.901811995027363622e+01,2.331422343329551339e+01,5.000000000000000000e-01
1.000000000000000000e+01,5.332777564621148159e+00,6.067061159632702427e+00,8.077607793675698034e+00,4.430332967815878931e+01,2.360391286489822704e+01,4.000000000000000222e-01
1.100000000000000000e+01,1.573718876385989063e+00,2.748509163338222372e+00,3.167158619780157558e+00,3.569681572298491545e+01,5.748958148128664902e+00,5.000000000000000000e-01
1.200000000000000000e+01,-1.523742853035900291e+00,-5.392105756561331731e-01,1.616335462420287250e+00,1.255317528773236901e+01,6.644866273103699150e+00,4.000000000000000222e-01
1.300000000000000000e+01,8.431072054132584537e-01,-7.308583175064509163e-02,8.462690462391011526e-01,2.367368967312659223e+01,3.414957893509631859e+00,5.000000000000000000e-01
1.400000000000000000e+01,-3.931773853397370289e+00,-8.358752228243846005e+00,9.237293134215816437e+00,2.112019868528544819e+01,1.901351188199981834e+01,4.000000000000000222e-01
1.500000000000000000e+01,-1.383381783585001967e+00,4.605481093419645511e-01,1.458029396196551142e+00,6.380389324348413993e+00,2.405355636222843430e+01,5.000000000000000000e-01
1.600000000000000000e+01,4.375251422277381863e+01,2.473217965307517474e+01,5.025896150146768093e+01,2.931610284504318642e+01,2.338848566195254008e+01,4.000000000000000222e-01
1.700000000000000000e+01,2.177003058656610257e+00,-4.524153114467809544e+00,5.020687574481110360e+00,4.475050737790022737e+01,3.664511038838325163e+01,5.000000000000000000e-01
1.800000000000000000e+01,-4.826060896921162691e-01,-1.043209019344658728e+01,1.044324731307328413e+01,5.211821719324151303e+01,2.832892269477558500e+01,4.000000000000000222e-01
1.900000000000000000e+01,-5.356750596311403712e+00,-1.315894824996234647e+01,1.420748732170012119e+01,4.786046206997613695e+01,1.344701356409011161e+01,4.000000000000000222e-01
2.000000000000000000e+01,3.127798266372856517e-01,1.872994105590856861e+01,1.873255250033376385e+01,2.932926212654854936e+01,4.627475095956508255e+01,4.000000000000000222e-01
2.100000000000000000e+01,1.834594630832498297e+00,1.000377781638541208e+01,1.017061001410850984e+01,1.381391728716086842e+00,9.645417496489221421e+00,5.000000000000000000e-01
2.200000000000000000e+01,-1.207245337690724396e+00,6.882105724256902590e+00,6.987189743038729084e+00,3.385553825408690187e+01,1.885491521324921749e+01,4.000000000000000222e-01
2.300000000000000000e+01,7.728510797045067271e-01,4.230087699605323825e-01,8.810421163962278701e-01,4.077575948210979817e+01,4.472244353608826550e+00,5.000000000000000000e-01
2.400000000000000000e+01,1.172824817426279331e+01,-4.215113497241151919e-01,1.173582025488822822e+01,2.006509048071927737e+01,2.143493277721383095e+01,4.000000000000000222e-01
2.500000000000000000e+01,-3.719342591524169350e+00,2.879946477883883471e+00,4.703998408652102725e+00,2.670518168354982791e+00,8.750842998015759377e+00,4.000000000000000222e-01
2.600000000000000000e+01,-4.099143076462556223e+01,-1.855235924749644827e+00,4.103339245623706688e+01,3.265724645042960361e+01,2.072366402110694139e+01,5.000000000000000000e-01
